Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Load_Type
20-06-2018 13:15,34.56,10.94,7.31,0.02,95.34,97.84,47700,Maximum_Load
20-06-2018 13:30,110.99,50.11,0,0.05,91.14,100,48600,Maximum_Load
20-06-2018 13:45,74.38,33.7,0,0.03,91.09,100,49500,Maximum_Load
20-06-2018 14:00,181.50432429558,46.12,0,0.0765761890900595,141.191778649997,100,50400,Maximum_Load
20-06-2018 14:15,101.77,40.9,0,0.05,92.79,100,51300,Maximum_Load
20-06-2018 14:30,89.39,39.02,0,0.04,91.65,243.069706741864,52200,Maximum_Load
20-06-2018 14:45,90.04,,0,0.04,89.91,100,53100,Maximum_Load
20-06-2018 15:00,,31,0,0.04,170.221419909897,100,54000,Maximum_Load
20-06-2018 15:15,,34.52,0,0.03,86.93,100,54900,Maximum_Load
20-06-2018 15:30,55.91,26.24,0,0.03,90.53,100,55800,Maximum_Load
20-06-2018 15:45,126.764411949731,30.38,0,0.03,87.76,100,56700,Maximum_Load
20-06-2018 16:00,,33.26,0,0.03,163.690260523331,100,57600,Maximum_Load
20-06-2018 16:15,118.27871035961,32.08,0,0.03,180.52673404927,100,58500,Maximum_Load
20-06-2018 16:30,52.16,23.94,0,0.0455718395581411,,266.928686573622,59400,Maximum_Load
20-06-2018 16:45,64.8,36.32,0,0.0829356364586179,87.23,100,60300,Maximum_Load
20-06-2018 17:00,51.52,25.06,0,,89.93,100,61200,Maximum_Load
20-06-2018 17:15,49.57,22.28,0,0.02,91.21,100,62100,Medium_Load
20-06-2018 17:30,50.98,53.7756508346313,0,0.02,206.015397025483,100,63000,Medium_Load
20-06-2018 17:45,76.3401904035463,0.4,6.34,0.01,99.99,98.15,63900,Medium_Load
20-06-2018 18:00,31.14,0,7.16,0.01,100,97.46,139137.393587443,Medium_Load
20-06-2018 18:15,32.08,15.12,1.55,0.0160303450815821,192.816978695123,99.88,65700,Medium_Load
20-06-2018 18:30,40.43,33.26,0,0.02,77.23,100,66600,Medium_Load
20-06-2018 18:45,44.39,25.81,0,0.02,86.45,100,67500,Medium_Load
20-06-2018 19:00,,30.74,0,0.02,86.52,100,68400,Medium_Load
20-06-2018 19:15,44.68,17.28,0,0.02,93.27,270.379540745195,69300,Medium_Load
20-06-2018 19:30,45.43,20.09,0,0.02,,100,70200,Medium_Load
20-06-2018 19:45,79.4246750485287,25.81,0,0.02,88.99,100,71100,Medium_Load
20-06-2018 20:00,38.84,14.44,,0.02,93.73,255.472500418321,72000,Medium_Load
20-06-2018 20:15,95.9513110861269,17.64,0,0.02,92.51,260.99701210489,72900,Medium_Load
20-06-2018 20:30,41.65,19.44,0,0.02,90.62,100,73800,Medium_Load
20-06-2018 20:45,27.54,4.86,6.84,0.01,98.48,97.05,74700,Medium_Load
20-06-2018 21:00,7.6,0,22.36,0,100,32.18,75600,Medium_Load
20-06-2018 21:15,6.55,0,23.76,0,100,26.58,76500,Medium_Load
20-06-2018 21:30,3.78,0,25.7,0,100,42.0251661702017,77400,Medium_Load
20-06-2018 21:45,3.74,0,25.06,0,,14.76,78300,Medium_Load
20-06-2018 22:00,3.85,0,23.58,0,100,16.11,79200,Medium_Load
20-06-2018 22:15,3.67,0.94,13.32,0,96.87,26.56,167633.27291013,Medium_Load
20-06-2018 22:30,3.49,4.32,0,0,62.84,,81000,Medium_Load
20-06-2018 22:45,3.42,4.28,0,0,62.42,100,81900,Medium_Load
20-06-2018 23:00,3.46,4.28,0,0,62.87,100,82800,Medium_Load
20-06-2018 23:15,3.38,4.1,0,0,63.61,100,83700,Light_Load
20-06-2018 23:30,9.90879968603861,3.96,0,0,111.694461320189,100,84600,Light_Load
20-06-2018 23:45,3.38,4.03,0,0,64.26,100,85500,Light_Load
20-06-2018 00:00,3.49,4.32,0,0,62.84,100,0,Light_Load
21-06-2018 00:15,,,0,0,58.37,100,900,Light_Load
21-06-2018 00:30,8.71386521172799,5.72,0,,57.98,212.763967732256,1800,Light_Load
21-06-2018 00:45,3.46,4.36,0,0,62.16,100,2700,Light_Load
21-06-2018 01:00,2.92,12.4380211950692,0,0,52.93,100,3600,Light_Load
21-06-2018 01:15,2.92,4.72,0,0,52.61,100,4500,Light_Load
21-06-2018 01:30,2.84,4.72,0,0,90.1930498462897,100,5400,Light_Load
21-06-2018 01:45,2.88,4.75,0,0,51.85,,6300,Light_Load
21-06-2018 02:00,2.92,4.9,0,0,51.19,100,7200,Light_Load
21-06-2018 02:15,2.95,4.75,0,0,52.76,100,8100,Light_Load
21-06-2018 02:30,2.88,4.9,0,0,50.67,100,9000,Light_Load
21-06-2018 02:45,2.92,4.9,,0,51.19,100,9900,Light_Load
21-06-2018 03:00,,5.04,0,0,50.13,100,10800,Light_Load
21-06-2018 03:15,2.92,,,0,50.43,100,11700,Light_Load
21-06-2018 03:30,2.88,4.9,0,0,144.819473340139,166.231980410735,12600,Light_Load
21-06-2018 03:45,2.99,11.7720121709719,0,0,51.86,190.975121016595,13500,Light_Load
21-06-2018 04:00,2.95,5.15,0,0,49.7,100,14400,Light_Load
21-06-2018 04:15,3.13,4.82,0,0,54.46,100,15300,Light_Load
21-06-2018 04:30,3.46,4.64,0,0,59.78,150.531463536272,16200,Light_Load
21-06-2018 04:45,3.13,4.9,0,0,53.83,100,17100,Light_Load
21-06-2018 05:00,2.99,5.22,0,0,49.7,201.101767223131,18000,Light_Load
21-06-2018 05:15,2.95,5.58,0,0,46.74,100,18900,Light_Load
21-06-2018 05:30,2.88,5.4,0,0,47.06,,19800,Light_Load
21-06-2018 05:45,3.31,5.72,,0,50.09,100,20700,Light_Load
21-06-2018 06:00,3.46,5.69,0,0,51.96,100,21600,Light_Load
21-06-2018 06:15,2.92,14.1930962859846,0,0,47.84,264.152260849551,22500,Light_Load
21-06-2018 06:30,3.02,5.58,0,0,47.6,100,41968.8409125248,Light_Load
21-06-2018 06:45,2.92,5.62,0,0,133.96751884746,100,24300,Light_Load
21-06-2018 07:00,2.92,5.47,0,0,94.3974526541632,100,25200,Light_Load
21-06-2018 07:15,2.92,11.608979321744,0,0,47.84,100,26100,Light_Load
21-06-2018 07:30,3.13,5.44,0,0,49.87,100,27000,Light_Load
21-06-2018 07:45,3.35,5.29,,0,53.5,100,27900,Light_Load
21-06-2018 08:00,3.46,9.97167736449913,0,0,55.25,100,54242.0231957879,Light_Load
21-06-2018 08:15,104.286072880386,40.25,0,0.02,137.895391400435,100,29700,Light_Load
21-06-2018 08:30,58.18,59.69,0,0.03,69.8,100,30600,Light_Load
21-06-2018 08:45,89.1976151461967,57.28,0,0.03,69.92,100,31500,Light_Load
21-06-2018 09:00,58.39,36.61,0,0.03,84.72,100,32400,Light_Load
21-06-2018 09:15,61.74,30.89,0,0.03,89.43,100,97712.2880444163,Medium_Load
21-06-2018 09:30,48.06,20.95,0,0.02,91.67,100,34200,Medium_Load
21-06-2018 09:45,56.09,28.69,0,0.03,89.03,100,35100,Medium_Load
21-06-2018 10:00,52.31,22.9,0,0.02,162.38693971545,100,36000,Medium_Load
21-06-2018 10:15,44.06,15.44,0,0.02,94.37,100,36900,Maximum_Load
21-06-2018 10:30,43.31,16.13,0,0.02,93.71,225.339662315532,37800,Maximum_Load
21-06-2018 10:45,50.33,20.38,0,0.02,92.69,100,38700,Maximum_Load
21-06-2018 11:00,79.0243008418612,18.76,0,0.02,92.32,100,39600,Maximum_Load
21-06-2018 11:15,37.87,23.51,0,0.02,84.96,100,40500,Maximum_Load
21-06-2018 11:30,45.47,34.31,0,0.02,,100,41400,Maximum_Load
21-06-2018 11:45,53.75,39.89,0,0.0369258925945772,80.3,100,113839.951217642,Maximum_Load
21-06-2018 12:00,45.32,27.14,0,0.051435542761803,85.79,100,43200,Maximum_Load
21-06-2018 12:15,16.42,6.16,13.5,0.01,194.452194485916,77.24,44100,Medium_Load
21-06-2018 12:30,4.75,0,25.67,0,100,18.2,45000,Medium_Load
21-06-2018 12:45,11.7202792318929,0,21.82,0,100,20.67,,Medium_Load
21-06-2018 13:00,4.1,0,16.49,0,100,24.13,46800,Medium_Load
21-06-2018 13:15,39.17,15.52,3.53,0.036840904050317,92.97,,47700,Maximum_Load
21-06-2018 13:30,48.82,23.29,0,0.02,90.26,100,48600,Maximum_Load
21-06-2018 13:45,51.88,22.32,0,0.02,91.86,100,49500,Maximum_Load
21-06-2018 14:00,47.27,17.46,0,0.02,93.81,100,50400,Maximum_Load
21-06-2018 14:15,54.43,23.8,0,0.02,91.62,166.768325155923,51300,Maximum_Load
21-06-2018 14:30,,52.3917390576039,0,0.02,251.134032066114,100,98117.0607249509,Maximum_Load
21-06-2018 14:45,37.76,11.77,0,0.02,95.47,100,53100,Maximum_Load
21-06-2018 15:00,52.96,22.82,0,0.02,91.84,100,54000,Maximum_Load
21-06-2018 15:15,48.42,19.22,0,0.0362207657981826,92.95,100,54900,Maximum_Load
21-06-2018 15:30,44.5,15.41,0,0.02,94.49,100,55800,Maximum_Load
21-06-2018 15:45,43.34,13.28,0,0.02,95.61,100,56700,Maximum_Load
21-06-2018 16:00,39.74,14.08,0.04,0.02,94.26,100,57600,Maximum_Load
21-06-2018 16:15,48.96,20.88,0,0.02,91.98,100,58500,Maximum_Load
21-06-2018 16:30,42.95,15.26,0,0.0588700091370632,94.23,100,59400,Maximum_Load
21-06-2018 16:45,55.44,25.24,0,0.03,91.01,100,60300,Maximum_Load
21-06-2018 17:00,49.39,48.0883813621167,0,0.02,89.81,100,96773.9548706918,Maximum_Load
21-06-2018 17:15,42.8,,0,0.02,91.51,152.12439055425,62100,Medium_Load
21-06-2018 17:30,34.38,9.21089422352302,2.88,0.02,98.82,99.65,63000,Medium_Load
21-06-2018 17:45,29.56,0,8.21,0.01,272.262588491402,96.35,63900,Medium_Load
21-06-2018 18:00,28.3,0,8.71,0.0199655064770279,100,95.58,64800,Medium_Load
21-06-2018 18:15,31.61,12.02,5.4364008607569,0.01,93.47,99.83,65700,Medium_Load
21-06-2018 18:30,38.09,21.89,0,0.0581215864880464,86.7,100,66600,Medium_Load
21-06-2018 18:45,,19.58,0,0.02,91.97,100,67500,Medium_Load
21-06-2018 19:00,46.76,35.2845737736271,0,0.02,96.89,100,68400,Medium_Load
21-06-2018 19:15,40.57,12.82,0,0.02,95.35,100,69300,Medium_Load
21-06-2018 19:30,50.04,21.31,0,0.02,92,100,70200,Medium_Load
21-06-2018 19:45,35.14,23.9351405311365,,0.02,95.67,100,71100,Medium_Load
21-06-2018 20:00,34.24,7.56,0.07,0.02,97.65,100,72000,Medium_Load
21-06-2018 20:15,47.45,11.84,0.04,0.0539461760059752,97.03,,72900,Medium_Load
21-06-2018 20:30,44.24,14.22,0,0.02,95.2,232.719715413737,73800,Medium_Load
21-06-2018 20:45,50.9089790777492,3.06,0.04,0.02,99.59,100,74700,Medium_Load
21-06-2018 21:00,10.55,0.29,19.84,0,99.96,46.95,75600,Medium_Load
21-06-2018 21:15,4.21,0,21.64,0,100,57.1784977426588,76500,Medium_Load
21-06-2018 21:30,3.92,0,19.87,0,100,19.36,77400,Medium_Load
21-06-2018 21:45,3.92,0,17.5,0,100,42.5591794106422,,Medium_Load
21-06-2018 22:00,3.96,0,17.1,0,100,22.56,79200,Medium_Load
21-06-2018 22:15,3.78,1.08,10.26,0,,34.57,129137.680608477,Medium_Load
21-06-2018 22:30,3.6,5.08,0,0,57.82,100,81000,Medium_Load
21-06-2018 22:45,3.6,5.04,0,,58.12,100,81900,Medium_Load
21-06-2018 23:00,3.56,5,0,0,58,100,82800,Medium_Load
21-06-2018 23:15,10.364250130955,4.75,0,0,177.557973696543,100,83700,Light_Load
21-06-2018 23:30,3.53,4.57,0,0,61.13,100,84600,Light_Load
21-06-2018 23:45,4.14,12.6538173822336,,0,56.28,100,231354.942903794,Light_Load
21-06-2018 00:00,4.14,6.52,0,0,53.6,100,0,Light_Load
22-06-2018 00:15,2.92,5.22,0,0,128.487096285002,100,900,Light_Load
22-06-2018 00:30,2.95,5.51,0,0,47.2,100,1800,Light_Load
22-06-2018 00:45,3.06,5.65,0,0,47.62,100,2700,Light_Load
22-06-2018 01:00,3.02,11.8142662993528,0,0,47.34,220.726688381316,3600,Light_Load
22-06-2018 01:15,2.95,5.58,0,0,46.74,100,9118.3598320031,Light_Load
22-06-2018 01:30,3.02,5.65,0,0,47.14,100,5400,Light_Load
22-06-2018 01:45,2.99,5.62,0,0,46.97,100,6300,Light_Load
22-06-2018 02:00,3.02,16.744242185798,0,0,46.44,100,7200,Light_Load
22-06-2018 02:15,3.13,5.83,0,0,47.3,100,8100,Light_Load
22-06-2018 02:30,3.02,5.72,0,0,46.69,167.537905261301,9000,Light_Load
22-06-2018 02:45,,5.72,0,0,46.69,100,9900,Light_Load
22-06-2018 03:00,2.99,8.89722698303919,0,0,46.97,100,24058.7220363243,Light_Load
22-06-2018 03:15,2.99,5.76,0,0,46.07,100,11700,Light_Load
22-06-2018 03:30,3.02,5.62,0,0,47.34,100,,Light_Load
22-06-2018 03:45,6.4169061506177,5.36,0,0,136.685675315453,100,13500,Light_Load
22-06-2018 04:00,3.42,5.4,0,0,53.51,100,14400,Light_Load
22-06-2018 04:15,3.2,5.87,0,0,47.86,100,15300,Light_Load
22-06-2018 04:30,3.56,6.08,0,0,50.53,100,16200,Light_Load
22-06-2018 04:45,3.02,5.76,0,0,46.44,,17100,Light_Load
22-06-2018 05:00,3.02,5.72,0,0,,100,18000,Light_Load
22-06-2018 05:15,2.95,5.58,0,0,46.74,100,18900,Light_Load
22-06-2018 05:30,2.95,5.58,0,0,46.74,100,19800,Light_Load
22-06-2018 05:45,2.95,5.8,0,0,45.34,100,20700,Light_Load
22-06-2018 06:00,2.95,5.69,0,0,46.03,100,21600,Light_Load
22-06-2018 06:15,2.92,5.47,0,0,47.09,100,35154.8058350709,Light_Load
22-06-2018 06:30,5.38140915018942,5.44,0,0,48.17,100,23400,Light_Load
22-06-2018 06:45,2.95,5.44,0,0,47.67,100,24300,Light_Load
22-06-2018 07:00,2.95,5.4,0,0,47.94,100,25200,Light_Load
22-06-2018 07:15,2.99,5.4,0,0,48.44,,26100,Light_Load
22-06-2018 07:30,3.38,12.4168738476774,0,0,54.06,100,27000,Light_Load
22-06-2018 07:45,3.85,11.8389379794694,,0,61.55,253.819717370655,27900,Light_Load
22-06-2018 08:00,8.75,10.08,,0,65.55,100,28800,Light_Load
22-06-2018 08:15,44.06,43.99,0,0.02,163.444651359256,100,29700,Light_Load
22-06-2018 08:30,108.765938942863,56.7,0,0.03,69.37,,80581.1556075766,Light_Load
22-06-2018 08:45,109.980013560248,61.09,0,0.03,68.12,100,31500,Light_Load
22-06-2018 09:00,55.01,37.73,0,0.03,82.47,100,32400,Light_Load
22-06-2018 09:15,54,30.17,0,0.02,87.3,100,33300,Medium_Load
22-06-2018 09:30,59.29,30.82,0,0.03,198.889451379374,100,34200,Medium_Load
22-06-2018 09:45,48.42,21.6,0,0.02,91.33,100,35100,Medium_Load
22-06-2018 10:00,51.98,26.53,0,0.02,147.328452538347,100,36000,Medium_Load
22-06-2018 10:15,55.69,29.77,0,0.03,88.19,100,36900,Maximum_Load
22-06-2018 10:30,60.05,31.57,0,0.03,88.51,229.489815777506,37800,Maximum_Load
22-06-2018 10:45,,35.78,0,0.03,227.030383868333,100,38700,Maximum_Load
22-06-2018 11:00,106.587400454768,37.69,0,0.0546714477336498,86.68,100,39600,Maximum_Load
22-06-2018 11:15,64.3,49.75,0,0.03,79.09,100,40500,Maximum_Load
22-06-2018 11:30,151.566583353842,48.17,0,0.03,78.44,100,41400,Maximum_Load
22-06-2018 11:45,56.88,46.48,0,0.03,196.720265419913,100,42300,Maximum_Load
22-06-2018 12:00,61.92,52.7,0,0.03,76.15,100,43200,Maximum_Load
22-06-2018 12:15,12.13,5.8,9.25,0.01,90.22,154.615083114969,44100,Medium_Load
22-06-2018 12:30,4.36,0,42.7400244390587,0,100,25.66,45000,Medium_Load
22-06-2018 12:45,4.46,0,15.91,0,100,26.99,45900,Medium_Load
22-06-2018 13:00,4.97,0,21.28,0,100,22.74,46800,Medium_Load
22-06-2018 13:15,40.07,15.01,6.26,0.0475746060235772,93.65,98.8,47700,Maximum_Load
22-06-2018 13:30,57.28,30.53,0,0.03,88.25,100,48600,Maximum_Load
22-06-2018 13:45,64.33,89.1221225912587,0,0.03,87.97,100,49500,Maximum_Load
22-06-2018 14:00,57.82,25.42,0,0.03,91.54,100,50400,Maximum_Load
22-06-2018 14:15,133.424423698437,22.43,0,0.02,91.74,100,51300,Maximum_Load
22-06-2018 14:30,48.74,19.26,0,0.02,93,100,52200,Maximum_Load
22-06-2018 14:45,111.198586816108,22.57,0,0.058826538399917,91.23,100,53100,Maximum_Load
22-06-2018 15:00,46.8,17.89,0,0.02,93.41,100,54000,Maximum_Load
22-06-2018 15:15,87.148181155333,17.28,0,0.02,92.7,100,54900,Maximum_Load
22-06-2018 15:30,41.83,36.4809321558589,0,0.02,93.52,100,55800,Maximum_Load
22-06-2018 15:45,44.1,17.39,0,0.02,93.03,100,56700,Maximum_Load
22-06-2018 16:00,49.1,69.6211386023563,0,0.0475361459372696,90.14,100,98426.9328106844,Maximum_Load
22-06-2018 16:15,,,0,0.03,86.27,100,58500,Maximum_Load
22-06-2018 16:30,41.94,16.31,0,0.0460249243516343,93.2,100,59400,Maximum_Load
22-06-2018 16:45,39.2,13.93,0,0.02,94.23,100,60300,Maximum_Load
22-06-2018 17:00,45.25,19.19,,0.02,92.06,100,61200,Maximum_Load
22-06-2018 17:15,56.77,93.9679618911834,0,0.03,87.35,100,62100,Medium_Load
22-06-2018 17:30,47.41,22.61,0.07,0.02,90.26,100,63000,Medium_Load
22-06-2018 17:45,27.9,0.372322830416382,14.8915012179149,0.0216679579718659,100,96.61,63900,Medium_Load
22-06-2018 18:00,26.93,0,8.5,0.01,100,95.36,64800,Medium_Load
22-06-2018 18:15,34.02,19.98,5.15715431734128,0.02,86.23,99.86,65700,Medium_Load
22-06-2018 18:30,54.86,44.86,0,0.03,77.41,100,66600,Medium_Load
22-06-2018 18:45,52.31,33.62,0,0.02,84.12,100,67500,Medium_Load
22-06-2018 19:00,39.82,16.96,0,0.02,92,,68400,Medium_Load
22-06-2018 19:15,91.6010346598838,59.604310540836,0,0.02,90.59,189.871966667932,69300,Medium_Load
22-06-2018 19:30,56.99,,0,0.03,88.08,100,70200,Medium_Load
22-06-2018 19:45,45.83,23.15,,0.02,89.26,100,71100,Medium_Load
22-06-2018 20:00,54.36,32.51,0,0.02,85.82,100,72000,Medium_Load
22-06-2018 20:15,102.095951833281,46.756285421178,0,0.02,88.92,100,72900,Medium_Load
22-06-2018 20:30,40.61,10.4,0,0.02,237.351034753284,100,73800,Medium_Load
22-06-2018 20:45,31.64,7.34,5.72,0.01,158.306655067821,183.388237118251,74700,Medium_Load
22-06-2018 21:00,,0,23.4,0,100,28.73,75600,Medium_Load
22-06-2018 21:15,5.83,0,20.2,0,100,27.73,143746.97681993,Medium_Load
22-06-2018 21:30,8.64307471986664,0,19.8,0,100,18.75,77400,Medium_Load
22-06-2018 21:45,3.78,0,19.58,0,100,18.96,78300,Medium_Load
22-06-2018 22:00,3.74,0,20.2,0,100,18.21,217476.417371405,Medium_Load
22-06-2018 22:15,3.74,1.22,11.48,0,95.07,48.2015362134749,80100,Medium_Load
22-06-2018 22:30,3.46,13.668128157826,0,0,53.95,100,81000,Medium_Load
22-06-2018 22:45,3.42,5.36,0,0,53.79,100,81900,Medium_Load
22-06-2018 23:00,3.46,5.29,,0,54.74,100,82800,Medium_Load
22-06-2018 23:15,3.42,4.97,0,0,56.69,100,208150.033069684,Light_Load
22-06-2018 23:30,3.38,4.86,0,0,57.1,100,84600,Light_Load
22-06-2018 23:45,3.42,4.86,0,0,57.55,100,85500,Light_Load
22-06-2018 00:00,3.35,5.04,0,0,55.36,100,0,Light_Load
23-06-2018 00:15,,9.78322718063789,0,0,56.46,100,900,Light_Load
23-06-2018 00:30,3.2,4.07,0,0,61.81,100,1800,Light_Load
23-06-2018 00:45,2.7,4.43,0,0,52.04,100,2700,Light_Load
23-06-2018 01:00,4.766754068611,11.1685858169931,0,0,52.35,100,5939.55751097552,Light_Load
23-06-2018 01:15,3.02,4.64,0,0,54.55,100,4500,Light_Load
23-06-2018 01:30,3.35,4.93,,0,56.2,100,5400,Light_Load
23-06-2018 01:45,5.35668672187392,4.57,0,0,52.38,100,6300,Light_Load
23-06-2018 02:00,2.74,11.8903997851539,0,,51.67,100,7200,Light_Load
23-06-2018 02:15,2.7,4.46,0,0,51.79,100,16661.30438945,Light_Load
23-06-2018 02:30,2.74,4.46,0,0,135.203983353163,100,9000,Light_Load
23-06-2018 02:45,2.66,4.43,0,0,51.48,289.78659626155,9900,Light_Load
23-06-2018 03:00,,4.5,0,0,51.45,100,10800,Light_Load
23-06-2018 03:15,2.7,4.18,0,0,54.26,100,11700,Light_Load
23-06-2018 03:30,2.74,4.1,0,0,55.56,100,12600,Light_Load
23-06-2018 03:45,,4.14,0,0,54.06,100,13500,Light_Load
23-06-2018 04:00,2.7,4.07,0,0,55.28,100,31175.3650809338,Light_Load
23-06-2018 04:15,2.74,4.03,0,0,,100,15300,Light_Load
23-06-2018 04:30,3.24,3.89,0,0,64,100,16200,Light_Load
23-06-2018 04:45,2.66,4.14,0,0,54.06,100,17100,Light_Load
23-06-2018 05:00,,4.14,0,0,54.63,100,18000,Light_Load
23-06-2018 05:15,2.66,4.46,0,0,51.22,100,18900,Light_Load
23-06-2018 05:30,2.63,4.5,0,0,50.46,168.678414079297,19800,Light_Load
23-06-2018 05:45,2.63,,0,0,51.05,100,20700,Light_Load
23-06-2018 06:00,2.66,4.5,0,0,50.89,100,21600,Light_Load
23-06-2018 06:15,,4.5,0,0,51.45,100,22500,Light_Load
23-06-2018 06:30,,4.43,,0,150.674677341863,100,23400,Light_Load
23-06-2018 06:45,2.81,4.39,0,0,53.91,100,24300,Light_Load
23-06-2018 07:00,5.44383500021657,,0,0,57.36,100,25200,Light_Load
23-06-2018 07:15,,4.36,0,0,52.08,196.19524658811,26100,Light_Load
23-06-2018 07:30,,4.14,0,0,58.55,100,27000,Light_Load
23-06-2018 07:45,3.49,8.677560896324,0,0,67.45,227.549976228426,27900,Light_Load
23-06-2018 08:00,3.53,3.92,0,0,66.92,100,28800,Light_Load
23-06-2018 08:15,29.27,28.94,0,0.01,71.11,100,29700,Light_Load
23-06-2018 08:30,41.98,39.89,0,0.02,72.49,100,30600,Light_Load
23-06-2018 08:45,42.05,111.73548237856,0,0.02,72.86,100,66031.4823978752,Light_Load
23-06-2018 09:00,41.18,16.42,0.36,0.02,92.89,100,32400,Light_Load
23-06-2018 09:15,29.59,1.19,1.66,0.01,99.92,99.84,33300,Medium_Load
23-06-2018 09:30,28.15,0.29,2.3,0.01,244.896839722794,99.67,34200,Medium_Load
23-06-2018 09:45,27.9,0.36,2.3,0.01,99.99,99.66,35100,Medium_Load
23-06-2018 10:00,27.68,0.4,2.38,0.01,99.99,99.63,36000,Medium_Load
23-06-2018 10:15,40.57,9.04,0.58,0.02,147.150265302102,99.99,36900,Maximum_Load
23-06-2018 10:30,39.06,10.73,,0.02,96.43,99.98,37800,Maximum_Load
23-06-2018 10:45,28.4,1.55,1.48,0.01,99.85,164.158346318321,38700,Maximum_Load
23-06-2018 11:00,29.56,2.63,1.04,0.01,99.61,99.94,88575.3793626536,Maximum_Load
23-06-2018 11:15,29.3,13,,0.01,91.41,99.99,90060.4405960484,Maximum_Load
23-06-2018 11:30,41.47,26.32,0,0.02,84.43,,41400,Maximum_Load
23-06-2018 11:45,29.81,16.49,0,0.01,87.5,100,42300,Maximum_Load
23-06-2018 12:00,41.4,28.33,0,0.02,82.53,226.316914250929,43200,Maximum_Load
23-06-2018 12:15,9.83,6.9108921168547,9.76,0,94.65,70.96,44100,Medium_Load
23-06-2018 12:30,5.5954235101955,0,32.901200765358,0,100,18.31,85734.0078029886,Medium_Load
23-06-2018 12:45,4.1,0,26.17,0,100,15.48,45900,Medium_Load
23-06-2018 13:00,3.71,,21.85,0,100,16.74,46800,Medium_Load
23-06-2018 13:15,29.05,4.21,6.08,0.01,98.97,97.88,47700,Maximum_Load
23-06-2018 13:30,38.09,15.0603903406628,0.97,0.0317927429419324,97.34,99.97,48600,Maximum_Load
23-06-2018 13:45,34.52,3.64,1.65177370464543,0.02,99.45,,49500,Maximum_Load
23-06-2018 14:00,40.03,8.14,1.04,0.02,97.99,99.97,50400,Maximum_Load
23-06-2018 14:15,34.63,5.98,1.26,0.02,98.54,99.93,51300,Maximum_Load
23-06-2018 14:30,42.26,13.72,2.19631603514645,0.02,95.11,99.98,52200,Maximum_Load
23-06-2018 14:45,125.05814116749,12.38,0.68,0.02,96.2,99.99,53100,Maximum_Load
23-06-2018 15:00,38.59,8.17,1.04,0.02,97.83,99.96,54000,Maximum_Load
23-06-2018 15:15,36,,1.19,0.02,98.21,99.95,54900,Maximum_Load
23-06-2018 15:30,29.7,2.16,1.19,0.01,99.74,99.92,55800,Maximum_Load
23-06-2018 15:45,29.12,3.82498253604028,1.51,0.01,99.87,99.87,56700,Maximum_Load
23-06-2018 16:00,28.73,1.3,1.76,0.01,99.9,99.81,57600,Maximum_Load
23-06-2018 16:15,45.68,11.34,0.5,0.02,97.05,99.99,58500,Maximum_Load
23-06-2018 16:30,36.36,4.5,1.94873956607677,0.02,99.24,99.96,99581.1213485048,Maximum_Load
23-06-2018 16:45,40.14,,0.76,0.0361559215620161,97.29,99.98,60300,Maximum_Load
23-06-2018 17:00,15.52,0.14,17.03,0.018163489401413,100,67.36,61200,Maximum_Load
23-06-2018 17:15,11.7998831167393,0,26.42,0,100,19.38,62100,Medium_Load
23-06-2018 17:30,7.42982120132375,0,26.42,0,100,14.68,63000,Medium_Load
23-06-2018 17:45,3.64,0,26.21,0,100,13.76,63900,Medium_Load
23-06-2018 18:00,3.6,0,,0,100,13.59,64800,Medium_Load
23-06-2018 18:15,3.35,0,11.48,0,246.825444193281,28.01,65700,Medium_Load
23-06-2018 18:30,3.24,0,7.13,0,100,41.37,66600,Medium_Load
23-06-2018 18:45,3.35,0,17.71,0,100,18.59,67500,Medium_Load
23-06-2018 19:00,,0,26.32,0,100,13.14,68400,Medium_Load
23-06-2018 19:15,3.49,0,26.28,0,100,13.16,69300,Medium_Load
23-06-2018 19:30,5.64968832316304,0,26.35,0,100,33.7457321261088,189666.291139294,Medium_Load
23-06-2018 19:45,2.92,0,18.29,0,100,15.77,71100,Medium_Load
23-06-2018 20:00,2.88,0,17.39,0,100,16.34,72000,Medium_Load
23-06-2018 20:15,2.84,0,32.494291736383,0,100,16.09,72900,Medium_Load
23-06-2018 20:30,2.81,0,17.39,0,100,15.95,73800,Medium_Load
23-06-2018 20:45,2.92,0,17.46,0,100,16.49,74700,Medium_Load
23-06-2018 21:00,2.84,0,17.39,0,100,16.12,75600,Medium_Load
23-06-2018 21:15,2.81,0,17.32,0,100,16.01,76500,Medium_Load
23-06-2018 21:30,2.88,0,17.28,0,100,16.44,77400,Medium_Load
23-06-2018 21:45,2.84,0,17.21,0,100,16.28,78300,Medium_Load
23-06-2018 22:00,,0,17.32,0,100,16.18,79200,Medium_Load
23-06-2018 22:15,2.77,1.19532859063254,10.76,0,96.78,24.93,80100,Medium_Load
23-06-2018 22:30,2.63,7.5388251472849,0,0,61.41,100,81000,Medium_Load
23-06-2018 22:45,3.13,3.92,0,0,62.4,100,81900,Medium_Load
23-06-2018 23:00,2.88,3.46,0,0,63.97,100,140716.04484287,Medium_Load
23-06-2018 23:15,2.52,3.02,0,0,64.07,100,83700,Light_Load
